Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-erlang-pure-28-4-3,dynamic,8,100,100,0,0.09572458267211914,1044.6637343149903,0.0006017999808766904,0.006286786153333331,3,0.35000000000000003,0.89,0.525,45.89666666666667,45.95,68.845,System default
dy-erlang-pure-28-4-3,dynamic,8,1000,1000,0,1.3302335739135742,751.7476777089453,0.11877773061052384,0.08929088315,6,0.4066666666666667,0.63,0.61,45.99333333333334,46.35,68.99000000000001,System default
dy-erlang-pure-28-4-3,dynamic,8,5000,5000,0,3.4661221504211426,1442.5342740423869,1.7996402859352851,0.519208558681818,11,11.835,39.1,23.67,50.525,52.28,101.05,System default
dy-erlang-pure-28-4-3,dynamic,8,8000,8000,0,5.174211502075195,1546.12929850113,6.753197684846457,1.3051645998888886,9,27.647999999999996,68.16,69.11999999999999,48.96,51.08,122.4,System default
dy-erlang-pure-28-4-3,dynamic,8,10000,10000,0,6.8445587158203125,1461.0145686801243,6.861467187607628,1.0024703523615386,13,29.69333333333333,60.33,89.08,50.538333333333334,53.12,151.615,System default
dy-erlang-pure-28-4-3,dynamic,8,15000,15000,0,10.79321002960205,1389.7626339949074,10.96720512889818,1.0161207924999998,22,40.94375,68.82,163.775,54.93875,59.85,219.755,System default
dy-erlang-pure-28-4-3,dynamic,8,20000,20000,0,15.88602590560913,1258.9681093833722,14.462347832660289,0.9103817354064516,31,39.36090909090909,69.82,216.48499999999999,57.57363636363636,69.89,316.655,System default
dy-erlang-pure-28-4-3,dynamic,8,30000,30000,0,23.191550493240356,1293.574571857285,29.312003102455645,1.2639087287846156,39,53.60214285714285,81.83,375.215,63.09214285714285,75.28,441.645,System default
dy-erlang-pure-28-4-3,dynamic,8,40000,40000,0,31.94461464881897,1252.1672413249426,41.3313529634872,1.2938441555129314,58,59.15052631578947,90.63,561.93,72.29105263157895,115.3,686.765,System default
dy-erlang-pure-28-4-3,dynamic,8,50000,50000,0,40.52067995071411,1233.937832751467,61.9356379221364,1.5284945365544116,68,67.29608695652173,100.77,773.905,85.43347826086956,151.7,982.485,System default
dy-erlang-pure-28-4-3,dynamic,8,60000,60000,0,49.31366801261902,1216.7012193180688,77.28400869010132,1.5671924601172413,87,74.21629629629629,103.67,1001.92,109.6162962962963,234.0,1479.82,System default
dy-erlang-pure-28-4-3,dynamic,8,70000,70000,0,59.76125502586365,1171.327475798579,117.01988293856157,1.9581229157238642,88,77.0939393939394,102.64,1272.05,126.6081818181818,249.2,2089.035,System default
dy-erlang-pure-28-4-3,dynamic,8,80000,80000,0,72.21981644630432,1107.729206975765,142.59456436227183,1.9744520462509259,108,81.51615384615386,103.91,1589.565,141.41282051282053,286.3,2757.55,System default
