Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-gleam-pure-1-15-2,dynamic,8,100,100,0,0.09328079223632812,1072.0320615057458,0.0003752441722078514,0.004022737835,8,0.5399999999999999,1.18,0.8099999999999999,58.29333333333333,59.0,87.44,System default
dy-gleam-pure-1-15-2,dynamic,8,1000,1000,0,0.7201352119445801,1388.6281123508757,0.05690641797984349,0.07902185178,13,0.7466666666666667,0.91,1.12,55.79666666666666,56.8,83.695,System default
dy-gleam-pure-1-15-2,dynamic,8,5000,5000,0,3.7787420749664307,1323.1916602946283,2.3861825880347074,0.6314753800855555,18,41.69,110.89,104.225,58.251999999999995,61.2,145.63,System default
dy-gleam-pure-1-15-2,dynamic,8,8000,8000,0,6.0705811977386475,1317.8309851089844,4.799993494586771,0.7906975194360001,25,59.75333333333333,120.39,179.26,57.34,61.54,172.02,System default
dy-gleam-pure-1-15-2,dynamic,8,10000,10000,0,7.589293956756592,1317.6456277724235,8.318381376292512,1.0960678850615384,26,62.35285714285715,128.68,218.235,57.73142857142857,61.57,202.06,System default
dy-gleam-pure-1-15-2,dynamic,8,15000,15000,0,10.446762323379517,1435.8515620127093,15.43044665223656,1.4770553952111765,34,75.5025,127.8,302.01,61.775,64.57,247.1,System default
dy-gleam-pure-1-15-2,dynamic,8,20000,20000,0,16.621826887130737,1203.2371733750142,20.00665225143564,1.203637385185714,49,79.50545454545454,121.97,437.28,58.122727272727275,62.33,319.675,System default
dy-gleam-pure-1-15-2,dynamic,8,30000,28231,1769,30.243860006332397,991.9368755747005,42.7038623133358,1.4119845252687504,64,70.79666666666667,122.33,637.17,56.62388888888889,59.4,509.615,System default
dy-gleam-pure-1-15-2,dynamic,8,40000,28232,11768,57.13479399681091,700.0987874784789,77.51893393801927,1.35677279141579,76,46.089354838709674,131.46,714.385,58.95161290322581,62.4,913.75,System default
dy-gleam-pure-1-15-2,dynamic,8,50000,36355,13645,68.91984510421753,725.4804465156911,98.64315437661905,1.4312735936573167,82,45.141891891891895,128.65,835.125,57.64243243243243,63.95,1066.385,System default
dy-gleam-pure-1-15-2,dynamic,8,60000,46484,13516,78.52978110313416,764.041350391659,106.91842882764814,1.3615016790538461,104,51.05047619047619,118.24,1072.06,58.36761904761905,65.84,1225.72,System default
dy-gleam-pure-1-15-2,dynamic,8,70000,56063,13937,88.99336862564087,786.5754615319902,127.14995900755986,1.428757681287786,131,56.15617021276596,124.68,1319.67,58.399361702127656,65.46,1372.385,System default
dy-gleam-pure-1-15-2,dynamic,8,80000,56464,23536,119.104660987854,671.6781638642857,167.10552255669296,1.4030141320307687,143,54.44451612903226,147.54,1687.78,56.34516129032258,63.91,1746.7,System default
