Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-gleam-mist-1-15-2,static,8,100,100,0,0.20013666152954102,499.65857947140574,0.0011850516330210261,0.005921212155555555,9,0.49333333333333335,0.82,0.74,58.43666666666667,61.04,87.655,100
st-gleam-mist-1-15-2,static,8,1000,1000,0,0.8640179634094238,1157.3833442698224,0.14799781575227755,0.17129020694,10,0.5633333333333334,0.83,0.845,71.39666666666666,80.96,107.095,100
st-gleam-mist-1-15-2,static,8,5000,5000,0,4.197078466415405,1191.304865994165,2.803039451459129,0.667854907619375,16,46.748000000000005,123.19,116.87,69.01599999999999,77.23,172.54,100
st-gleam-mist-1-15-2,static,8,8000,8000,0,6.2984209060668945,1270.159635138718,5.696563335933062,0.904443101039167,24,59.23333333333333,126.24,177.7,77.44833333333334,92.29,232.345,100
st-gleam-mist-1-15-2,static,8,10000,10000,0,8.146066665649414,1227.5863199313492,7.707875327622645,0.9462082307925925,27,73.90714285714286,138.1,258.675,84.61857142857143,94.57,296.165,100
st-gleam-mist-1-15-2,static,8,15000,15000,0,12.611603021621704,1189.3809196407117,13.194109593213197,1.0461881467877499,40,81.11,141.27,364.995,75.49666666666667,84.92,339.735,100
st-gleam-mist-1-15-2,static,8,20000,20000,0,17.9832603931427,1112.1453820257373,25.678674232663493,1.42792094822,45,90.68166666666666,167.64,544.0899999999999,73.65583333333333,82.55,441.935,100
st-gleam-mist-1-15-2,static,8,30000,28231,1769,32.0643424987793,935.618748494285,48.31676749691336,1.506869117891714,70,82.32263157894738,135.66,782.065,72.15473684210527,77.34,685.47,100
st-gleam-mist-1-15-2,static,8,40000,28232,11768,58.818291425704956,680.0605565111515,88.7670021770306,1.5091734225084505,71,50.320625,162.02,805.13,79.21062500000001,86.02,1267.3700000000001,100
st-gleam-mist-1-15-2,static,8,50000,36886,13114,69.7727427482605,716.6122189061651,97.58817449489602,1.3986575652757895,95,52.2978947368421,135.72,993.66,74.67815789473684,81.41,1418.885,100
st-gleam-mist-1-15-2,static,8,60000,47146,12854,80.32695364952087,746.9472857366088,118.99447018613586,1.48137660872,115,65.77813953488372,143.22,1414.23,78.07906976744187,85.34,1678.7,100
st-gleam-mist-1-15-2,static,8,70000,56463,13537,92.94306111335754,753.1492847499917,139.00170256945526,1.4955576124173757,141,67.64510204081633,149.13,1657.305,85.65714285714286,92.85,2098.6,100
st-gleam-mist-1-15-2,static,8,80000,56464,23536,121.39549112319946,659.0030590082722,181.24732059121948,1.493031733833333,144,53.301587301587304,164.47,1679.0,69.55507936507937,79.35,2190.985,100
