Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-elixir-phoenix-1-8-5,static,8,100,100,0,0.19439697265625,514.4113029827315,0.0005348534868178422,0.002751346790588234,17,0.7966666666666665,1.39,1.1949999999999998,73.73333333333333,74.15,110.60000000000001,100
st-elixir-phoenix-1-8-5,static,8,1000,1000,0,0.776519775390625,1287.7972096679111,0.1250374262146886,0.16102284858333332,12,0.88,1.3,1.32,73.91666666666667,74.91,110.875,100
st-elixir-phoenix-1-8-5,static,8,5000,5000,0,4.378126859664917,1142.0409139041435,2.6425023309220084,0.6035691554,26,62.08399999999999,158.63,155.20999999999998,73.586,74.67,183.965,100
st-elixir-phoenix-1-8-5,static,8,8000,8000,0,6.616664409637451,1209.0684225041944,6.038813002928875,0.9126672639061291,31,77.00166666666667,167.52,231.005,74.86166666666666,75.95,224.585,100
st-elixir-phoenix-1-8-5,static,8,10000,10000,0,9.50486445426941,1052.0928570957353,12.147697453951576,1.2780505721462503,32,94.32285714285715,179.28,330.13,74.63428571428572,75.56,261.22,100
st-elixir-phoenix-1-8-5,static,8,15000,15000,0,13.195952653884888,1136.7121717873094,16.391755029191984,1.242180497242558,43,92.42444444444445,153.85,415.91,75.93,77.37,341.685,100
st-elixir-phoenix-1-8-5,static,8,20000,20000,0,18.7450110912323,1066.9505556790361,28.67417205553827,1.5296961904146427,56,119.93666666666667,180.19,719.62,75.35416666666667,77.95,452.125,100
st-elixir-phoenix-1-8-5,static,8,30000,28231,1769,32.73677468299866,916.4006011740687,56.962906366053566,1.740028054615789,76,110.55263157894737,191.7,1050.25,81.86526315789474,83.53,777.72,100
st-elixir-phoenix-1-8-5,static,8,40000,28232,11768,59.925774574279785,667.4924151446521,100.33431598737006,1.674309872507408,81,65.71303030303031,190.68,1084.265,80.17515151515153,83.91,1322.89,100
st-elixir-phoenix-1-8-5,static,8,50000,37346,12654,70.32336568832397,711.0012370796079,109.32079373358484,1.5545443916620694,116,72.09631578947368,175.0,1369.83,75.77157894736843,79.54,1439.66,100
st-elixir-phoenix-1-8-5,static,8,60000,47613,12387,81.51055955886841,736.1009459966584,119.44941295927225,1.4654470979677634,152,83.22744186046512,183.83,1789.39,76.61232558139535,79.93,1647.165,100
st-elixir-phoenix-1-8-5,static,8,70000,56463,13537,95.61542129516602,732.099477801903,159.24870870951733,1.6655128069552143,163,82.6966,165.61,2067.415,72.9906,76.35,1824.7649999999999,100
st-elixir-phoenix-1-8-5,static,8,80000,56837,23163,122.32757139205933,653.9817564398492,207.05533635504787,1.6926301568714746,156,64.6815625,186.06,2069.81,75.8075,78.39,2425.84,100
