Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-elixir-cowboy-1-19-5,dynamic,8,100,100,0,0.19420409202575684,514.9222086769275,0.00030126079035150844,0.0015512587155555556,9,0.6966666666666667,1.29,1.045,72.51,72.89,108.765,100
dy-elixir-cowboy-1-19-5,dynamic,8,1000,1000,0,0.9956765174865723,1004.3422561820998,0.14717287620346806,0.147811938535,14,0.9133333333333334,1.24,1.37,71.64,73.02,107.46000000000001,100
dy-elixir-cowboy-1-19-5,dynamic,8,5000,5000,0,4.108510494232178,1216.9860602813012,2.831047282498242,0.689069015759524,21,57.791999999999994,155.95,144.48,75.324,77.39,188.31,100
dy-elixir-cowboy-1-19-5,dynamic,8,8000,8000,0,7.053176164627075,1134.2407751165233,7.443018875145307,1.0552719372689656,29,79.75833333333334,177.19,239.275,75.05499999999999,76.62,225.165,100
dy-elixir-cowboy-1-19-5,dynamic,8,10000,10000,0,9.714888334274292,1029.3479097150123,12.710192791975008,1.308321038249429,35,90.11375,163.76,360.455,77.2325,79.09,308.93,100
dy-elixir-cowboy-1-19-5,dynamic,8,15000,15000,0,13.417116165161133,1117.974966852339,19.157795441332684,1.4278623815658533,41,100.93777777777777,172.56,454.21999999999997,78.79222222222222,80.01,354.565,100
dy-elixir-cowboy-1-19-5,dynamic,8,20000,20000,0,19.033112049102783,1050.800307821589,30.665492157626726,1.6111654299367344,49,103.5475,155.66,621.285,74.98083333333334,77.29,449.885,100
dy-elixir-cowboy-1-19-5,dynamic,8,30000,28231,1769,33.29990291595459,900.9035274281972,55.725739668788094,1.6734505145385536,83,103.57263157894737,175.23,983.9399999999999,75.64842105263158,78.9,718.66,100
dy-elixir-cowboy-1-19-5,dynamic,8,40000,28232,11768,59.95365357398987,667.1820250393129,107.54903589873824,1.7938695890486485,74,59.53,157.45,982.245,73.32484848484847,76.07,1209.86,100
dy-elixir-cowboy-1-19-5,dynamic,8,50000,37392,12608,70.55713319778442,708.6455718069063,114.77865784547562,1.6267477524027267,110,72.25342105263158,177.54,1372.815,76.54315789473684,80.76,1454.32,100
dy-elixir-cowboy-1-19-5,dynamic,8,60000,47652,12348,81.6688802242279,734.6739643700954,144.1573422761956,1.7651441023851562,128,77.25697674418605,163.28,1661.025,73.0346511627907,76.49,1570.245,100
dy-elixir-cowboy-1-19-5,dynamic,8,70000,56463,13537,95.97171998023987,729.3815304593131,159.62583299479087,1.6632590624369041,168,86.53078431372549,186.07,2206.535,72.8670588235294,75.88,1858.11,100
dy-elixir-cowboy-1-19-5,dynamic,8,80000,57008,22992,123.3750479221344,648.4293327325826,207.18582240348132,1.6793170571592593,162,64.14171875,164.58,2052.535,73.4153125,76.52,2349.29,100
