Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-elixir-pure-1-19-5,dynamic,8,100,100,0,1.9475665092468262,51.346128373645406,0.01590697401869197,0.0081676153,2,1.1025,3.74,2.205,66.1175,66.12,132.235,100
dy-elixir-pure-1-19-5,dynamic,8,1000,1000,0,2.792590856552124,358.09040828653696,0.3917703737759524,0.14028921309999998,3,1.1975,4.22,2.395,68.16749999999999,68.32,136.33499999999998,100
dy-elixir-pure-1-19-5,dynamic,8,5000,5000,0,3.7840116024017334,1321.3490140533586,1.8300110599462103,0.48361666195333336,15,28.134000000000004,76.03,70.33500000000001,69.5,70.0,173.75,100
dy-elixir-pure-1-19-5,dynamic,8,8000,8000,0,6.142499923706055,1302.4013185779952,3.9438088840021415,0.6420527363430001,20,39.626666666666665,82.98,118.88,67.96333333333332,68.85,203.89,100
dy-elixir-pure-1-19-5,dynamic,8,10000,10000,0,8.13069224357605,1229.9075774145633,5.93032923939902,0.7293756868099999,20,42.17285714285714,77.16,147.605,66.03857142857143,66.82,231.135,100
dy-elixir-pure-1-19-5,dynamic,8,15000,15000,0,11.918320655822754,1258.5665743664713,11.22727262600446,0.942018003225926,27,51.62111111111111,91.2,232.29500000000002,69.08777777777777,69.96,310.895,100
dy-elixir-pure-1-19-5,dynamic,8,20000,20000,0,16.06244134902954,1245.14073330505,15.061441149929484,0.9376806939027027,37,58.14363636363637,89.36,319.79,68.79181818181819,70.54,378.355,100
dy-elixir-pure-1-19-5,dynamic,8,30000,30000,0,24.42677354812622,1228.1605649183784,22.3384786778863,0.9145079530816662,60,63.784,90.01,478.38,68.25399999999999,69.37,511.905,100
dy-elixir-pure-1-19-5,dynamic,8,40000,40000,0,32.332528829574585,1237.144184138544,30.317484628376658,0.9376774946426472,68,56.20263157894736,81.57,533.925,67.90263157894738,69.52,645.075,100
dy-elixir-pure-1-19-5,dynamic,8,50000,50000,0,40.78839731216431,1225.8387996306126,35.560272886836245,0.8718232446027272,110,69.21478260869566,91.41,795.97,67.4495652173913,69.61,775.67,100
dy-elixir-pure-1-19-5,dynamic,8,60000,60000,0,48.57844400405884,1235.1157232410915,52.29130969875539,1.0764303132967028,91,62.096296296296295,83.25,838.3,69.8,71.72,942.3,100
dy-elixir-pure-1-19-5,dynamic,8,70000,70000,0,57.20191526412964,1223.7352486673785,60.45368822257797,1.0568472741416661,120,71.41677419354839,90.51,1106.96,68.69774193548388,70.74,1064.815,100
dy-elixir-pure-1-19-5,dynamic,8,80000,79997,3,64.33420181274414,1243.506529122004,73.30427473522577,1.1394293030725802,124,70.13571428571429,90.57,1227.375,68.696,69.67,1202.18,100
