Container Name,Test Type,Num CPUs,Total Messages,Successful Messages,Failed Messages,Execution Time (s),Messages/s,Throughput (MB/s),Avg Latency (ms),Min Latency (ms),Max Latency (ms),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),Pattern,Num Clients,Message Size (KB),Rate (msg/s),Bursts,Interval (s),Duration (s)
ws-elixir-bandit-1-8-5,burst_5_8_3_0.5,8,15,15,0,1.5226943492889404,9.850959259817717,0.07696061921732592,1.0636214001957949,0.2377580021857284,1.6898470021260437,0.0020160158405596214,0.0013239793275,8,1.4533333333333331,2.51,2.1799999999999997,75.17,75.19,112.755,burst,5,8,,3,0.5,
ws-elixir-bandit-1-8-5,burst_5_1024_3_0.5,8,15,15,0,1.5637550354003906,9.592295251128855,9.592295251128855,11.01113346691515,7.765960999677191,16.831642999022733,0.003041349046593769,0.0019449012011111117,18,3.16,8.23,6.32,93.3575,109.8,186.715,burst,5,1024,,3,0.5,
ws-elixir-bandit-1-8-5,burst_5_65536_3_0.5,8,15,15,0,3.7162363529205322,4.0363417650257185,258.325872961646,573.2679660005184,362.6560810007504,1055.190743998537,1.5251898949587488,0.41041251150781244,32,36.66,160.95,91.64999999999999,1533.5603999999998,2196.48,3833.901,burst,5,65536,,3,0.5,
ws-elixir-bandit-1-8-5,burst_50_8_3_0.5,8,150,150,0,1.6568889617919922,90.53111189645983,0.7072743116910924,4.439565666665051,0.46174999806680717,61.64345799697912,0.010484392785478292,0.0063277582428571425,14,3.7600000000000002,13.56,7.5200000000000005,75.75,76.81,151.5,burst,50,8,,3,0.5,
ws-elixir-bandit-1-8-5,burst_50_1024_3_0.5,8,150,150,0,1.9773483276367188,75.85916851548181,75.85916851548181,76.89860127999661,12.091704000340542,172.53479099963442,0.1318054131079744,0.06665766029473684,19,33.6475,131.79,67.295,172.60750000000002,217.4,345.21500000000003,burst,50,1024,,3,0.5,
ws-elixir-bandit-1-8-5,burst_50_65536_3_0.5,8,150,150,0,24.352444887161255,6.159545815421631,394.2109321869844,6213.315094146819,2437.0058339991374,11398.974250998435,78.8493723435894,3.2378421431171875,96,219.826,679.01,1648.695,7845.985466666666,15360.0,58844.890999999996,burst,50,65536,,3,0.5,
ws-elixir-bandit-1-8-5,burst_100_8_3_0.5,8,300,300,0,1.7317955493927002,173.23061033688586,1.3533641432569208,7.184645473365284,0.286734000837896,48.88525500064134,0.007531223286215887,0.0043487946881818175,11,9.2775,36.31,18.555,81.4725,83.32,162.945,burst,100,8,,3,0.5,
ws-elixir-bandit-1-8-5,burst_100_1024_3_0.5,8,300,300,0,2.1805994510650635,137.5768483540028,137.5768483540028,119.71985733673743,11.730817997886334,375.6014789978508,0.2553934541164821,0.11712075502529412,17,39.089999999999996,152.85,78.17999999999999,208.2625,279.2,416.525,burst,100,1024,,3,0.5,
ws-elixir-bandit-1-8-5,burst_100_65536_3_0.5,8,300,300,0,106.74271845817566,2.810496156864762,179.87175403934478,30371.788679850044,8280.190885001502,44991.36568200265,224.6967320051421,2.105031005868411,353,168.92962264150944,746.13,4476.635,12673.397056603773,22272.0,335845.022,burst,100,65536,,3,0.5,
