Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-elixir-pure-1-16,dynamic,8,100,100,0,0.12405729293823242,806.0791722239945,0.0008024490177749633,0.006468374399999999,4,0.615,1.08,1.23,56.71333333333333,56.72,170.14
dy-elixir-pure-1-16,dynamic,8,1000,1000,0,1.0910489559173584,916.5491562742901,0.13929680998850752,0.12767237366666667,3,0.8200000000000001,1.0,1.6400000000000001,59.95666666666667,60.1,179.87
dy-elixir-pure-1-16,dynamic,8,5000,5000,0,3.1350862979888916,1594.852429806293,2.647942773657422,0.844615593311111,9,24.72,64.06,74.16,55.68,55.9,222.72
dy-elixir-pure-1-16,dynamic,8,8000,8000,0,5.498098134994507,1455.048601093766,4.417814096750332,0.8035167776711112,18,48.135,79.02,192.54,59.92,61.64,299.6
dy-elixir-pure-1-16,dynamic,8,10000,10000,0,6.243753433227539,1601.6007209353832,9.455491250523325,1.5143921603636366,11,42.538,75.05,212.69,60.54666666666666,61.35,363.28
dy-elixir-pure-1-16,dynamic,8,15000,15000,0,9.382255792617798,1598.762635719481,15.947231382030282,1.6997225117842105,19,53.696666666666665,74.33,322.18,62.129999999999995,63.16,434.90999999999997
dy-elixir-pure-1-16,dynamic,8,20000,20000,0,12.958754301071167,1543.3582221978547,19.75427346451233,1.5243960187500003,28,56.695,77.25,453.56,55.894444444444446,57.38,503.05
dy-elixir-pure-1-16,dynamic,8,30000,30000,0,21.257270574569702,1411.2818432997376,26.05838386897373,1.225857467333913,46,58.38307692307693,76.4,758.98,59.019999999999996,60.26,767.26
dy-elixir-pure-1-16,dynamic,8,40000,40000,0,28.352987051010132,1410.7860991166685,34.98123118066834,1.2337758669918364,49,53.25625,75.08,852.1,59.69176470588235,61.35,1014.76
dy-elixir-pure-1-16,dynamic,8,50000,50000,0,35.260443925857544,1418.0195832229297,54.34742346211199,1.5413142153396824,63,64.0235,77.92,1280.47,60.4735,62.48,1209.47
dy-elixir-pure-1-16,dynamic,8,60000,60000,0,42.61042499542236,1408.10611502809,58.16203656570539,1.3649719891776189,84,67.92391304347827,78.53,1562.25,59.440416666666664,61.4,1426.57
dy-elixir-pure-1-16,dynamic,8,70000,70000,0,49.841846227645874,1404.4423571367017,63.458867897841465,1.2732046001667292,107,71.40461538461538,79.36,1856.52,60.43178571428571,62.9,1692.09
dy-elixir-pure-1-16,dynamic,8,80000,80000,0,57.29403066635132,1396.3060212306525,67.20997268962229,1.1730711194158414,101,60.89,77.59,1826.7,57.94387096774194,59.12,1796.26
