Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-erlang-index-27,dynamic,8,100,100,0,0.0965878963470459,1035.3264102646383,0.0011061013875877882,0.011451759790000002,3,0.7699999999999999,1.38,1.5399999999999998,49.673333333333325,49.73,149.01999999999998
dy-erlang-index-27,dynamic,8,1000,1000,0,1.6434299945831299,608.4834786367999,0.3523104646932014,0.21437509711666664,6,1.5699999999999998,1.97,3.1399999999999997,51.07,51.45,204.28
dy-erlang-index-27,dynamic,8,5000,5000,0,3.2423737049102783,1542.0801101452178,4.655103808608659,1.4357085987833327,12,42.982499999999995,132.07,171.92999999999998,54.66,56.91,218.64
dy-erlang-index-27,dynamic,8,8000,8000,0,5.5364367961883545,1444.9726953458087,8.265307448839753,1.4928929477764707,17,68.752,142.55,343.76,55.824,58.51,279.12
dy-erlang-index-27,dynamic,8,10000,10000,0,7.236294746398926,1381.9227036013708,11.220227472946327,1.5505487084436365,22,74.995,151.44,449.97,63.19333333333333,71.68,379.15999999999997
dy-erlang-index-27,dynamic,8,15000,15000,0,11.329197883605957,1324.0125341711896,18.35271721593182,1.619948508666207,29,93.34375,155.34,746.75,58.8775,62.89,471.02
dy-erlang-index-27,dynamic,8,20000,20000,0,15.504799842834473,1289.9231336574126,33.617972543133504,2.1682300245023813,42,129.73,206.5,1297.3,64.072,78.24,640.72
dy-erlang-index-27,dynamic,8,30000,30000,0,25.07210874557495,1196.548734868374,45.723609312738226,1.8236842292257573,66,126.23,223.33,1893.45,70.66733333333333,83.24,1060.01
dy-erlang-index-27,dynamic,8,40000,40000,0,34.06243085861206,1174.3143102743866,84.15959810032594,2.4707455099038453,78,145.4645,239.19,2909.29,82.807,127.9,1656.14
dy-erlang-index-27,dynamic,8,50000,49999,1,43.14788198471069,1158.8054314628314,102.42377896561769,2.3737846275261254,111,159.77541666666667,252.53,3834.61,95.10166666666667,161.5,2282.44
dy-erlang-index-27,dynamic,8,60000,59997,3,54.84784984588623,1093.9353168554555,162.88119098324603,2.96969145446752,117,164.0476666666667,248.27,4921.43,118.06133333333334,245.7,3541.84
dy-erlang-index-27,dynamic,8,70000,69998,2,68.65028190612793,1019.6607800637682,212.51568023466203,3.095627204055112,135,166.91277777777776,264.86,6008.86,137.96594594594595,258.9,5104.74
dy-erlang-index-27,dynamic,8,80000,79998,2,85.12373805046082,939.8083523138575,241.0972115471966,2.832314664145455,165,157.99613636363637,246.27,6951.83,161.02266666666668,289.8,7246.02
