Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-erlang-pure-27,dynamic,8,100,100,0,0.09125375747680664,1095.8452864301653,0.001093537060543537,0.011983474333333332,3,0.995,1.82,1.99,51.086666666666666,51.09,153.26
dy-erlang-pure-27,dynamic,8,1000,1000,0,1.3491601943969727,741.2018262567885,0.2880055807175567,0.21347026239999997,5,1.295,1.5,2.59,50.97,51.83,152.91
dy-erlang-pure-27,dynamic,8,5000,5000,0,3.2730424404144287,1527.6306650539202,4.327699430389902,1.3222252717999998,14,44.5925,137.53,178.37,54.1925,56.45,216.77
dy-erlang-pure-27,dynamic,8,8000,8000,0,5.615580797195435,1424.6077634561693,8.054851561500035,1.4343755084999996,20,59.81666666666666,148.14,358.9,61.47166666666667,69.37,368.83000000000004
dy-erlang-pure-27,dynamic,8,10000,10000,0,7.871809959411621,1270.3558713385721,11.3746108037697,1.4449803618759993,25,90.51857142857143,172.86,633.63,55.94285714285714,59.08,391.6
dy-erlang-pure-27,dynamic,8,15000,15000,0,11.317912101745605,1325.3327879871492,18.418970106059366,1.6274176668343745,32,92.36375,167.79,738.91,59.67125,64.55,477.37
dy-erlang-pure-27,dynamic,8,20000,20000,0,16.648330450057983,1201.3216616522857,30.234897536027088,1.8160918673933328,45,122.32363636363635,206.19,1345.56,63.65181818181818,81.62,700.17
dy-erlang-pure-27,dynamic,8,30000,30000,0,24.26807188987732,1236.1921514050557,47.21425261622322,1.9455296172876921,65,127.48266666666667,213.0,1912.24,68.02466666666666,80.9,1020.37
dy-erlang-pure-27,dynamic,8,40000,40000,0,33.78736472129822,1183.8745143324415,88.87630982215877,2.6304599531591957,87,166.1685,248.39,3323.37,81.05199999999999,108.8,1621.04
dy-erlang-pure-27,dynamic,8,50000,50000,0,44.98407578468323,1111.504440800908,115.24083345056115,2.561813962837931,116,183.4352,252.89,4585.88,98.77959999999999,171.5,2469.49
dy-erlang-pure-27,dynamic,8,60000,60000,0,56.61697006225586,1059.752931568471,132.8733137808259,2.3468813967741258,143,163.79516129032257,261.44,5077.65,119.69193548387096,220.7,3710.45
dy-erlang-pure-27,dynamic,8,70000,69999,1,68.87591361999512,1016.3204569046696,184.77968188662504,2.682791010310204,147,161.52054054054054,252.55,5976.26,134.73945945945945,257.5,4985.36
dy-erlang-pure-27,dynamic,8,80000,79996,4,85.20550489425659,938.906472055804,228.7765442366541,2.6849972254794436,180,157.0711111111111,254.5,7068.2,149.94,299.7,6747.3
