Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-elixir-phoenix-1-8,dynamic,8,100,100,0,0.12347626686096191,809.8722332819074,0.00048820403662348,0.003953828934374999,16,1.32,2.8,3.96,68.01333333333334,68.12,204.04000000000002
dy-elixir-phoenix-1-8,dynamic,8,1000,1000,0,0.8975341320037842,1114.163756388246,0.11923358961139906,0.13284574408909092,11,1.0666666666666667,2.64,3.2,71.96666666666667,72.26,215.9
dy-elixir-phoenix-1-8,dynamic,8,5000,5000,0,3.9246318340301514,1274.0048522884165,2.560570579914077,0.6524358686874997,20,52.99399999999999,138.79,264.96999999999997,64.926,65.51,324.63
dy-elixir-phoenix-1-8,dynamic,8,8000,8000,0,6.233741521835327,1283.3384207506656,5.32666862032311,0.8544898118834484,29,72.405,154.35,434.43,71.50833333333334,72.37,429.05
dy-elixir-phoenix-1-8,dynamic,8,10000,10000,0,8.971255779266357,1114.6711503991664,10.74334469197032,1.1975296386933334,30,77.0657142857143,153.74,539.46,73.68571428571428,74.64,515.8
dy-elixir-phoenix-1-8,dynamic,8,15000,15000,0,11.958716630935669,1254.3151964314397,17.29169985025014,1.4459494596200002,40,89.33888888888889,145.96,804.05,77.63333333333334,78.98,698.7
dy-elixir-phoenix-1-8,dynamic,8,20000,20000,0,17.65926170349121,1132.5501788133095,23.5349917708064,1.3327279569198278,58,95.34833333333334,142.6,1144.18,73.9825,76.77,887.79
dy-elixir-phoenix-1-8,dynamic,8,30000,28231,1769,31.629348278045654,948.4861887218648,47.70196683527085,1.5081552239374283,70,86.44736842105263,141.91,1642.5,73.25947368421053,76.11,1391.93
dy-elixir-phoenix-1-8,dynamic,8,40000,28232,11768,58.572938203811646,682.9092278214753,86.29577146124367,1.4733044663214105,78,49.29375,147.68,1577.4,74.04125,77.7,2369.32
dy-elixir-phoenix-1-8,dynamic,8,50000,36666,13334,69.34350848197937,721.0480273433776,94.8534586422294,1.3678779848135232,105,56.05810810810811,154.35,2074.15,69.16756756756756,72.77,2559.2
dy-elixir-phoenix-1-8,dynamic,8,60000,46993,13007,79.85554122924805,751.3567509079043,105.37586271674144,1.3195810972494701,151,68.78627906976745,163.4,2957.81,69.33697674418605,72.95,2981.49
dy-elixir-phoenix-1-8,dynamic,8,70000,56463,13537,92.35804319381714,757.9199123253633,129.05539038638005,1.3973378595251529,163,71.14816326530612,152.56,3486.26,68.16816326530612,72.19,3340.24
dy-elixir-phoenix-1-8,dynamic,8,80000,56464,23536,120.94826292991638,661.4398426404528,157.86179096599136,1.3052009771935673,171,54.83761904761905,156.34,3454.77,71.91365079365079,75.28,4530.5599999999995
