Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-erlang-cowboy-27,dynamic,8,100,100,0,0.10544753074645996,948.3389444219599,0.0005284792897074181,0.0050117749175000005,8,0.49,1.07,1.47,93.33,93.35,279.99
dy-erlang-cowboy-27,dynamic,8,1000,1000,0,0.6863183975219727,1457.0496778326342,0.05268547811078514,0.07676535890777779,9,0.7200000000000001,1.36,2.16,81.39666666666666,81.63,244.19
dy-erlang-cowboy-27,dynamic,8,5000,5000,0,3.262816905975342,1532.4181969399747,3.481491496664697,1.0670201843961538,13,32.085,101.15,128.34,86.05250000000001,86.87,344.21000000000004
dy-erlang-cowboy-27,dynamic,8,8000,8000,0,5.521484613418579,1448.8856820424733,5.915196153390354,1.0713053766399996,22,56.236000000000004,116.52,281.18,82.542,83.11,412.71000000000004
dy-erlang-cowboy-27,dynamic,8,10000,10000,0,8.4974524974823,1176.8232894462062,7.458368939488885,0.8777182269272722,33,55.62714285714286,108.36,389.39,86.62285714285714,87.15,606.36
dy-erlang-cowboy-27,dynamic,8,15000,15000,0,11.719078302383423,1279.9641416295772,13.023700525949408,1.1113246443025004,40,65.44888888888889,110.13,589.04,87.38111111111112,88.11,786.4300000000001
dy-erlang-cowboy-27,dynamic,8,20000,20000,0,16.879740476608276,1184.8523398636216,21.458157869466188,1.2712374280399998,45,75.59363636363636,113.62,831.53,85.29272727272728,87.05,938.22
dy-erlang-cowboy-27,dynamic,8,30000,28231,1769,30.825350999832153,973.2249277603798,40.510083436622125,1.3141807675391175,68,69.73944444444444,106.42,1255.31,82.84111111111112,84.56,1491.14
dy-erlang-cowboy-27,dynamic,8,40000,28232,11768,57.19514584541321,699.3600489823355,94.28954229411369,1.6485584729333334,45,39.7941935483871,109.59,1233.6200000000001,83.64967741935483,85.56,2593.14
dy-erlang-cowboy-27,dynamic,8,50000,36226,13774,68.75031399726868,727.2694056638986,102.47417331914552,1.490526622514286,63,44.152162162162156,113.63,1633.6299999999999,82.56729729729729,84.38,3054.99
dy-erlang-cowboy-27,dynamic,8,60000,46520,13480,78.40908646583557,765.2174346673867,104.36398696026721,1.3310190395566044,106,48.397619047619045,119.23,2032.7,85.84309523809523,87.49,3605.41
dy-erlang-cowboy-27,dynamic,8,70000,56376,13624,89.63800597190857,780.9187547292955,128.32862855967358,1.4316318972991229,114,53.48297872340425,118.18,2513.7,82.17382978723404,84.1,3862.17
dy-erlang-cowboy-27,dynamic,8,80000,56464,23536,119.21713900566101,671.0444544068552,157.05004662326124,1.3173445356359688,129,42.91274193548387,116.67,2660.59,82.7258064516129,84.33,5129.0
