Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-gleam-mist-1-0,dynamic,8,100,100,0,0.10490965843200684,953.2010826706786,0.000419950396172912,0.004002971723000001,10,0.7233333333333333,1.21,2.17,53.28333333333333,53.4,159.85
dy-gleam-mist-1-0,dynamic,8,1000,1000,0,0.672710657119751,1486.5232019387904,0.04251074621285656,0.06319321057714285,14,1.0766666666666667,1.59,3.23,53.24333333333333,54.79,159.73
dy-gleam-mist-1-0,dynamic,8,5000,5000,0,3.2838923931121826,1522.583386254457,2.5874443152349613,0.7879199454470585,17,37.6325,115.17,150.53,60.3625,64.07,241.45
dy-gleam-mist-1-0,dynamic,8,8000,8000,0,5.528505802154541,1447.045600799095,7.353856231050058,1.3301706635062498,16,52.034000000000006,105.65,260.17,55.977999999999994,58.78,279.89
dy-gleam-mist-1-0,dynamic,8,10000,10000,0,7.265683174133301,1376.3330660496172,7.339018327694425,1.0100933596750001,28,58.074999999999996,109.9,348.45,57.345,59.95,344.07
dy-gleam-mist-1-0,dynamic,8,15000,15000,0,11.035181283950806,1359.2889517651597,13.717422103329174,1.243062687450303,33,69.34625,114.37,554.77,57.08125,59.07,456.65
dy-gleam-mist-1-0,dynamic,8,20000,20000,0,16.423131942749023,1217.7945150608255,16.45787246528372,1.002115340889655,58,70.63090909090909,102.96,776.9399999999999,62.16909090909091,66.73,683.86
dy-gleam-mist-1-0,dynamic,8,30000,28231,1769,29.749948978424072,1008.4050907703162,34.43862622507328,1.157602866816667,90,73.9161111111111,124.24,1330.49,60.288333333333334,68.36,1085.19
dy-gleam-mist-1-0,dynamic,8,40000,28232,11768,57.494409799575806,695.7198124033116,72.37849785137833,1.2588788736798606,72,42.45516129032258,109.82,1316.11,57.793225806451616,61.56,1791.5900000000001
dy-gleam-mist-1-0,dynamic,8,50000,36211,13789,68.77755904197693,726.98131042254,78.77497364882035,1.1453586714344095,93,41.50216216216216,112.12,1535.58,59.5127027027027,64.18,2201.97
dy-gleam-mist-1-0,dynamic,8,60000,46314,13686,78.45224785804749,764.7964416337028,97.32208669573134,1.2405264266210343,116,49.75238095238095,110.85,2089.6,57.14595238095238,61.64,2400.13
dy-gleam-mist-1-0,dynamic,8,70000,56262,13738,89.89730215072632,778.6663039412962,105.01800834811714,1.1681997772529222,154,55.09041666666667,109.18,2644.34,59.21666666666667,64.27,2842.4
dy-gleam-mist-1-0,dynamic,8,80000,56464,23536,118.49076724052429,675.1580892172643,147.6133783649375,1.2457795809972032,143,44.00774193548387,117.48,2728.48,60.96677419354839,65.11,3779.94
