Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-elixir-index-1-16,dynamic,8,100,100,0,0.1148524284362793,870.6825041621171,0.0006539142183916677,0.005693516691764707,17,1.54,3.51,4.62,70.13333333333334,70.2,210.4
dy-elixir-index-1-16,dynamic,8,1000,1000,0,0.8358056545257568,1196.4503884188346,0.11820743523938286,0.14142933180615386,13,1.3733333333333333,2.93,4.12,69.99333333333334,70.37,209.98000000000002
dy-elixir-index-1-16,dynamic,8,5000,5000,0,4.141492605209351,1207.294199610735,3.9966868909484967,0.9650353802204763,21,78.538,197.98,392.69,70.928,71.9,354.64
dy-elixir-index-1-16,dynamic,8,8000,8000,0,6.436411380767822,1242.9286331672683,7.721920391473004,1.1997244946999999,30,94.055,195.27,564.33,70.44166666666666,71.2,422.65
dy-elixir-index-1-16,dynamic,8,10000,10000,0,9.179092168807983,1089.4323551932066,12.801292943413468,1.394614272086111,36,108.6842857142857,204.41,760.79,63.612857142857145,65.97,445.29
dy-elixir-index-1-16,dynamic,8,15000,15000,0,12.77657413482666,1174.023634325627,20.329048621769317,1.5911189030207997,50,133.47333333333333,223.85,1201.26,69.7811111111111,71.24,628.03
dy-elixir-index-1-16,dynamic,8,20000,20000,0,18.22655987739563,1097.299772120123,27.221293816399413,1.4934959750774994,72,132.02333333333334,214.83,1584.28,69.35583333333334,72.41,832.27
dy-elixir-index-1-16,dynamic,8,30000,28231,1769,32.60461354255676,920.1151843386482,61.07552578195336,1.8732172887813958,86,129.2621052631579,210.92,2455.98,68.65368421052632,71.77,1304.42
dy-elixir-index-1-16,dynamic,8,40000,28232,11768,59.42860269546509,673.0765689540997,105.89165591833793,1.7818298111595745,94,74.0940625,213.87,2371.01,70.60656250000001,74.09,2259.4100000000003
dy-elixir-index-1-16,dynamic,8,50000,37190,12810,70.08557033538818,713.4136136829522,126.47424691463276,1.8045689905839624,106,85.19605263157894,248.65,3237.45,67.40052631578946,70.96,2561.22
dy-elixir-index-1-16,dynamic,8,60000,47311,12689,80.89347672462463,741.7161732861398,134.40595751825265,1.6615178746216304,141,97.53790697674418,236.61,4194.13,68.08674418604652,71.9,2927.73
dy-elixir-index-1-16,dynamic,8,70000,56463,13537,93.79061770439148,746.3433093129362,167.28936823432937,1.7836471528697109,173,97.8188,219.05,4890.94,65.3492,68.81,3267.46
dy-elixir-index-1-16,dynamic,8,80000,56464,23536,121.88032722473145,656.3815656032037,210.73726235250442,1.729050677423374,163,78.1753125,233.7,5003.22,66.51875,70.19,4257.2
