Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-erlang-pure-23,dynamic,8,100,100,0,0.09855198860168457,1014.692868392213,0.0010132092146060163,0.0102809616425,4,1.0150000000000001,1.87,2.0300000000000002,24.786666666666665,25.04,74.36
dy-erlang-pure-23,dynamic,8,1000,1000,0,1.4285533428192139,700.00886213078,0.25118264155702025,0.17583007510333332,6,1.07,1.09,2.14,25.44,26.03,76.32000000000001
dy-erlang-pure-23,dynamic,8,5000,5000,0,3.221330404281616,1552.153729202777,4.392407557730007,1.3635383541818182,11,36.3525,118.08,145.41,29.1725,31.77,116.69
dy-erlang-pure-23,dynamic,8,8000,8000,0,5.580130577087402,1433.658207363253,9.334318051840427,1.672777710645,20,80.92,164.68,404.6,33.47666666666667,36.17,200.86
dy-erlang-pure-23,dynamic,8,10000,10000,0,7.3778440952301025,1355.4095032267169,11.787746416932034,1.597722351513636,22,64.87,122.1,389.22,31.888333333333332,35.69,191.32999999999998
dy-erlang-pure-23,dynamic,8,15000,15000,0,11.2413969039917,1334.3537398518206,15.090875157308604,1.342437713586111,36,86.685,168.79,693.48,33.65625,38.63,269.25
dy-erlang-pure-23,dynamic,8,20000,20000,0,15.594032049179077,1282.5419325114744,30.850228838658698,1.978335605657727,44,115.17545454545456,197.75,1266.93,40.18090909090909,49.58,441.99
dy-erlang-pure-23,dynamic,8,30000,30000,0,23.933196306228638,1253.4890708347414,58.770987394043566,2.455626346019999,60,147.82999999999998,225.75,2217.45,50.864000000000004,75.91,762.96
dy-erlang-pure-23,dynamic,8,40000,40000,0,33.71545720100403,1186.3994535660286,78.59982954462387,2.3312698705531187,93,159.434,240.63,3188.68,57.1235,102.8,1142.47
dy-erlang-pure-23,dynamic,8,50000,50000,0,43.21155309677124,1157.0979614647545,102.60203328776494,2.374412071188234,119,169.63916666666668,256.48,4071.34,71.60125000000001,153.0,1718.43
dy-erlang-pure-23,dynamic,8,60000,59999,1,54.63982653617859,1098.1001186062017,112.65093819149558,2.06170014315302,149,153.935,218.99,4618.05,97.72033333333334,199.8,2931.61
dy-erlang-pure-23,dynamic,8,70000,69999,1,69.0208010673523,1014.1870119950097,148.0449519612735,2.1449323924364103,195,174.13222222222223,238.96,6268.76,109.86,208.8,4064.82
dy-erlang-pure-23,dynamic,8,80000,79997,3,84.53998064994812,946.2978271931872,198.64111338448927,2.349670674837222,180,150.80818181818182,199.89,6635.56,124.17066666666668,233.9,5587.68
