Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-gleam-pure-1-15-2,dynamic,8,100,100,0,0.21707391738891602,460.67257274782145,0.0014085513334230802,0.006488809666153848,13,0.6,0.82,0.9,61.413333333333334,64.43,92.12,100
dy-gleam-pure-1-15-2,dynamic,8,1000,1000,0,0.723219633102417,1382.7058257672984,0.07916667735290371,0.1094642259825,12,0.86,1.1,1.29,70.20666666666666,79.45,105.31,100
dy-gleam-pure-1-15-2,dynamic,8,5000,5000,0,4.2683563232421875,1171.4111056693753,2.825931357470264,0.6620654752,18,52.763999999999996,134.89,131.91,68.06,74.75,170.15,100
dy-gleam-pure-1-15-2,dynamic,8,8000,8000,0,6.486940622329712,1233.2469904937852,7.692764461346674,1.1858848275666665,21,65.385,140.49,196.155,66.71666666666665,71.46,200.14999999999998,100
dy-gleam-pure-1-15-2,dynamic,8,10000,10000,0,8.439039707183838,1184.9689475317168,6.617175438180381,0.7841147414613333,30,62.455714285714286,122.36,218.595,71.03428571428572,76.7,248.62,100
dy-gleam-pure-1-15-2,dynamic,8,15000,15000,0,12.905982255935669,1162.2517141693154,14.65292205032965,1.1353589180389998,40,82.32666666666667,139.86,370.47,68.01333333333334,71.62,306.06,100
dy-gleam-pure-1-15-2,dynamic,8,20000,20000,0,18.37215542793274,1088.6038972646786,23.44274166996168,1.2759929972244684,47,81.92833333333333,123.0,491.57,68.29166666666667,73.98,409.75,100
dy-gleam-pure-1-15-2,dynamic,8,30000,28231,1769,31.786866664886475,943.786008110691,51.769338292206314,1.6286392376444445,72,88.65578947368421,159.82,842.23,74.95473684210526,79.68,712.07,100
dy-gleam-pure-1-15-2,dynamic,8,40000,28232,11768,58.19821047782898,687.3063565285789,95.31342135341295,1.6377380089671876,64,49.9415625,167.78,799.065,74.7403125,77.34,1195.845,100
dy-gleam-pure-1-15-2,dynamic,8,50000,37080,12920,70.06026840209961,713.6712596222593,117.28968308752943,1.6741255173954546,88,62.06868421052632,152.13,1179.305,77.27105263157895,80.96,1468.15,100
dy-gleam-pure-1-15-2,dynamic,8,60000,47264,12736,80.54344606399536,744.9395690411275,118.81897188307047,1.475215895141406,128,68.63883720930232,146.78,1475.735,71.13697674418604,80.67,1529.445,100
dy-gleam-pure-1-15-2,dynamic,8,70000,56463,13537,94.17196846008301,743.3209812288371,134.27260401776448,1.425823482437654,162,72.3254,148.18,1808.135,74.0166,79.48,1850.415,100
dy-gleam-pure-1-15-2,dynamic,8,80000,56464,23536,121.99679589271545,655.7549271240891,202.55566838257693,1.6603359694848487,132,53.2190625,143.2,1703.01,78.68859375,84.15,2518.035,100
