Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-erlang-cowboy-28-4-3,dynamic,8,100,100,0,0.1771697998046875,564.4302816294893,0.0005793131864860535,0.00326981905,8,0.3466666666666667,0.38,0.52,99.05,99.11,148.575,100
dy-erlang-cowboy-28-4-3,dynamic,8,1000,1000,0,0.763721227645874,1309.37829642688,0.1417225662164781,0.1855684523177778,9,0.5066666666666667,0.98,0.76,87.23666666666668,87.84,130.85500000000002,100
dy-erlang-cowboy-28-4-3,dynamic,8,5000,5000,0,3.9848759174346924,1254.744213771857,2.992067739104286,0.7508559365709089,22,64.3,171.17,160.75,89.098,89.87,222.745,100
dy-erlang-cowboy-28-4-3,dynamic,8,8000,8000,0,6.584132194519043,1215.0424328751471,6.145662126838269,0.9334050327777779,27,69.64333333333333,150.24,208.93,89.52666666666666,90.4,268.58,100
dy-erlang-cowboy-28-4-3,dynamic,8,10000,10000,0,9.160368919372559,1091.6590901543027,11.479248091272162,1.2531425526973683,38,92.07428571428571,172.17,322.26,90.06142857142858,91.51,315.21500000000003,100
dy-erlang-cowboy-28-4-3,dynamic,8,15000,15000,0,12.884467124938965,1164.192500516086,19.332419039495786,1.5004438175076926,39,101.1611111111111,172.31,455.22499999999997,90.55777777777777,91.61,407.51,100
dy-erlang-cowboy-28-4-3,dynamic,8,20000,20000,0,18.52028179168701,1079.8971756994092,24.215953922597986,1.30753701239403,67,111.39333333333333,177.23,668.36,93.71499999999999,96.46,562.29,100
dy-erlang-cowboy-28-4-3,dynamic,8,30000,28231,1769,32.718971729278564,916.8992304594495,59.62149674311205,1.8222301494200004,67,94.7257894736842,165.44,899.895,88.3157894736842,91.09,839.0,100
dy-erlang-cowboy-28-4-3,dynamic,8,40000,28232,11768,59.67054295539856,670.3475118350852,94.91173812480108,1.59059618739759,83,59.34375,164.13,949.5,90.72625000000001,94.44,1451.6200000000001,100
dy-erlang-cowboy-28-4-3,dynamic,8,50000,37146,12854,70.06314635276794,713.6419444860497,108.2051668127922,1.5443949129543681,103,65.26236842105263,157.04,1239.985,88.67973684210526,92.84,1684.915,100
dy-erlang-cowboy-28-4-3,dynamic,8,60000,47610,12390,81.41982650756836,736.9212460115316,128.50046808707978,1.578245417596598,147,78.9125581395349,169.57,1696.6200000000001,91.53604651162792,95.03,1968.025,100
dy-erlang-cowboy-28-4-3,dynamic,8,70000,56463,13537,94.19425630569458,743.1450997694018,157.87711389242952,1.6760800507842106,152,77.1806,162.43,1929.5149999999999,88.1516,90.23,2203.79,100
dy-erlang-cowboy-28-4-3,dynamic,8,80000,56714,23286,123.12786316871643,649.7310839414121,187.60332214446754,1.5236463730991852,172,61.890468750000004,155.46,1980.4950000000001,89.64218749999999,93.37,2868.5499999999997,100
