Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-erlang-pure-28-4-3,dynamic,8,100,100,0,1.5161640644073486,65.95592281043072,0.006395680661044264,0.0042183302,3,0.64,1.64,0.96,45.826666666666675,45.95,68.74000000000001,100
dy-erlang-pure-28-4-3,dynamic,8,1000,1000,0,2.834303140640259,352.8204113601284,0.17930312120017297,0.06326180097999999,5,2.6325,9.7,5.265,46.47,46.71,92.94,100
dy-erlang-pure-28-4-3,dynamic,8,5000,5000,0,3.988295078277588,1253.6685229818386,2.4166689596356643,0.6059403610324999,8,23.516,59.68,58.79,48.474000000000004,49.14,121.185,100
dy-erlang-pure-28-4-3,dynamic,8,8000,8000,0,6.147014617919922,1301.4447658344932,3.5727666171609345,0.5812198016815384,13,26.093333333333334,58.35,78.28,48.86833333333333,50.17,146.605,100
dy-erlang-pure-28-4-3,dynamic,8,10000,10000,0,7.844113349914551,1274.8413432996776,6.139596958214989,0.7827012033529411,17,33.72571428571429,63.04,118.04,49.62142857142857,51.91,173.67499999999998,100
dy-erlang-pure-28-4-3,dynamic,8,15000,14998,2,11.962600946426392,1253.9079141046643,9.51378497150489,0.795294017924,25,38.605555555555554,68.19,173.725,51.94555555555556,55.71,233.755,100
dy-erlang-pure-28-4-3,dynamic,8,20000,20000,0,16.95760750770569,1179.4116588033908,17.227851314934878,1.015936434848276,29,46.870909090909095,68.91,257.79,55.74545454545455,61.79,306.6,100
dy-erlang-pure-28-4-3,dynamic,8,30000,30000,0,25.038233280181885,1198.1676048902948,33.029539360946615,1.3191641355578376,37,53.922000000000004,78.08,404.415,55.041333333333334,61.8,412.81,100
dy-erlang-pure-28-4-3,dynamic,8,40000,40000,0,34.06719517707825,1174.1500816866069,44.715279461035486,1.3125612257953567,56,57.9735,88.13,579.735,56.28099999999999,68.74,562.81,100
dy-erlang-pure-28-4-3,dynamic,8,50000,50000,0,42.577476978302,1174.3297994261286,61.963934917226254,1.45532190526,70,65.38166666666667,96.46,784.58,59.2075,72.46,710.49,100
dy-erlang-pure-28-4-3,dynamic,8,60000,59976,24,50.88005590438843,1179.243987324805,85.98880112943438,1.6900296118192315,78,71.17892857142857,104.62,996.505,66.72285714285714,113.4,934.12,100
dy-erlang-pure-28-4-3,dynamic,8,70000,69965,35,60.53934907913208,1156.2727558980148,135.60922504625933,2.2400178909918913,74,74.28393939393939,103.31,1225.685,88.78424242424242,201.7,1464.94,100
dy-erlang-pure-28-4-3,dynamic,8,80000,79951,49,73.00736880302429,1095.7798001985525,149.56572383815154,2.04863873729902,102,79.7176923076923,104.33,1554.495,104.19743589743591,249.8,2031.8500000000001,100
