Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
dy-gleam-index-1-15-2,dynamic,8,100,100,0,0.1895277500152588,527.6272207734701,0.00111867784906772,0.005902448844444446,9,0.6,1.21,0.9,83.19333333333333,86.31,124.78999999999999,100
dy-gleam-index-1-15-2,dynamic,8,1000,1000,0,0.8242545127868652,1213.2175007679682,0.1529562981448375,0.18556925776199998,15,1.3833333333333335,1.86,2.075,65.68666666666667,76.55,98.53,100
dy-gleam-index-1-15-2,dynamic,8,5000,5000,0,4.37293267250061,1143.397434733613,3.259924972894838,0.7454779702864001,25,70.84799999999998,188.79,177.11999999999998,72.61,84.17,181.525,100
dy-gleam-index-1-15-2,dynamic,8,8000,8000,0,6.989726305007935,1144.5369462132207,9.466609667091554,1.35436056492069,29,99.64,220.55,298.92,77.27499999999999,88.33,231.825,100
dy-gleam-index-1-15-2,dynamic,8,10000,10000,0,8.32584285736084,1201.0795989452342,11.552180030242383,1.3875087757666664,30,98.65428571428572,177.79,345.29,82.21857142857142,90.04,287.765,100
dy-gleam-index-1-15-2,dynamic,8,15000,15000,0,13.139848709106445,1141.5656551360744,19.47291176005575,1.4819738180516675,48,119.49222222222222,208.21,537.715,74.62444444444445,81.2,335.81,100
dy-gleam-index-1-15-2,dynamic,8,20000,20000,0,18.863964080810547,1060.2225446530133,30.964956237409112,1.6414872348547542,61,130.03333333333333,210.0,780.1999999999999,76.895,92.88,461.37,100
dy-gleam-index-1-15-2,dynamic,8,30000,28231,1769,32.68736815452576,917.7857286698172,60.87940282830435,1.8624749028586214,87,137.13052631578947,227.56,1302.74,82.08105263157894,90.5,779.77,100
dy-gleam-index-1-15-2,dynamic,8,40000,28232,11768,59.65033483505249,670.5746096917916,124.10701933678315,2.0805754012943747,80,72.8821875,194.85,1166.115,74.0715625,86.47,1185.145,100
dy-gleam-index-1-15-2,dynamic,8,50000,37374,12626,70.53010821342468,708.9171031568475,113.52497700688578,1.6095959567133835,133,90.77526315789474,244.35,1724.73,75.24473684210527,80.76,1429.65,100
dy-gleam-index-1-15-2,dynamic,8,60000,47592,12408,81.58896970748901,735.3935245794951,142.34158340564764,1.7446179785817564,148,96.51418604651163,265.36,2075.055,77.14860465116278,87.78,1658.695,100
dy-gleam-index-1-15-2,dynamic,8,70000,56463,13537,96.28106498718262,727.0380734708193,150.4078156414586,1.5621744074131458,213,101.79588235294118,270.16,2595.795,77.47019607843137,88.7,1975.49,100
dy-gleam-index-1-15-2,dynamic,8,80000,56901,23099,122.42312240600586,653.471324924117,189.70898296645228,1.549617255613679,212,77.3203125,219.86,2474.25,80.40390625,87.57,2572.925,100
