Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-elixir-cowboy-1-19-5,static,8,100,100,0,0.10120177268981934,988.1249838033693,0.0004292514393329675,0.004241540715384615,13,0.6433333333333333,0.9,0.965,73.96666666666667,74.2,110.95,100
st-elixir-cowboy-1-19-5,static,8,1000,1000,0,0.7757248878479004,1289.1168192041741,0.19432393819409483,0.2505062571,9,0.75,0.97,1.125,77.31,78.76,115.965,100
st-elixir-cowboy-1-19-5,static,8,5000,5000,0,4.134405612945557,1209.3636832206578,3.7466401126719058,0.9062100972726314,19,56.86999999999999,157.92,142.17499999999998,73.91,75.4,184.775,100
st-elixir-cowboy-1-19-5,static,8,8000,8000,0,6.610612154006958,1210.1753685777614,5.923092771474973,0.89599762223,30,69.515,143.33,208.54500000000002,75.52499999999999,77.55,226.575,100
st-elixir-cowboy-1-19-5,static,8,10000,10000,0,9.74421215057373,1026.2502340336678,11.60543905656652,1.191008454786486,37,88.235,170.3,352.94,73.3575,74.27,293.43,100
st-elixir-cowboy-1-19-5,static,8,15000,15000,0,13.293333053588867,1128.3851792120995,17.739640198256215,1.3344764722845002,40,96.07444444444444,157.15,432.335,77.24111111111111,79.68,347.585,100
st-elixir-cowboy-1-19-5,static,8,20000,20000,0,18.976114988327026,1053.9565138756172,29.47130622160239,1.5530737582340421,47,105.1725,175.57,631.035,77.22,80.08,463.32,100
st-elixir-cowboy-1-19-5,static,8,30000,28231,1769,33.36019229888916,899.2753917967958,48.90885109671141,1.46608420774421,95,106.58631578947369,172.83,1012.57,76.70526315789475,79.35,728.7,100
st-elixir-cowboy-1-19-5,static,8,40000,28232,11768,60.04328727722168,666.1860436674425,110.86535815574928,1.8464238582388162,76,62.128787878787875,166.95,1025.125,75.72848484848485,79.52,1249.52,100
st-elixir-cowboy-1-19-5,static,8,50000,37297,12703,70.44857025146484,709.7376117290378,93.8297055574916,1.3318894226322582,124,66.90684210526315,172.23,1271.23,74.58763157894737,78.42,1417.165,100
st-elixir-cowboy-1-19-5,static,8,60000,47506,12494,81.45582842826843,736.5955408929043,121.86919944978816,1.4961384814483658,153,80.14441860465116,167.27,1723.105,80.17279069767443,81.59,1723.7150000000001,100
st-elixir-cowboy-1-19-5,static,8,70000,56463,13537,96.48226881027222,725.5219105352058,179.3205919382365,1.8585859780190483,147,79.85392156862744,166.85,2036.2749999999999,74.93764705882353,79.59,1910.91,100
st-elixir-cowboy-1-19-5,static,8,80000,56826,23174,123.5997371673584,647.2505673023979,199.3062952634277,1.61251390845241,166,62.67265625,158.35,2005.525,79.62640625,81.75,2548.045,100
