Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-erlang-pure-28-4-3,static,8,100,100,0,1.5411593914031982,64.88621524666036,0.007605639743726615,0.004935011774999999,4,0.32499999999999996,0.83,0.6499999999999999,45.872499999999995,45.91,91.74499999999999,100
st-erlang-pure-28-4-3,static,8,1000,999,1,5.150545597076416,194.15418835775884,0.2757476081914279,0.053537553059999986,10,1.4380000000000002,6.11,3.595,45.922,46.3,114.80499999999999,100
st-erlang-pure-28-4-3,static,8,5000,5000,0,4.329204320907593,1154.9466436252144,3.207375204377783,0.7408694454285714,7,18.654,52.66,46.635,51.156,53.36,127.89,100
st-erlang-pure-28-4-3,static,8,8000,8000,0,6.1077306270599365,1309.8154598626986,6.674587213160875,1.0928096900000002,8,29.188333333333333,60.16,87.565,51.080000000000005,53.68,153.24,100
st-erlang-pure-28-4-3,static,8,10000,10000,0,7.870930194854736,1270.4978639674694,7.616720261724193,0.9677026822958332,12,31.822857142857142,62.12,111.38,51.84428571428571,54.0,181.45499999999998,100
st-erlang-pure-28-4-3,static,8,15000,15000,0,11.735290288925171,1278.19590574217,14.39558242619875,1.2266916345294117,17,38.324444444444445,65.25,172.46,51.37,55.63,231.165,100
st-erlang-pure-28-4-3,static,8,20000,20000,0,16.05898952484131,1245.408371993918,14.496224410517655,0.9026859621580645,31,44.88363636363636,66.42,246.85999999999999,50.808181818181815,54.1,279.445,100
st-erlang-pure-28-4-3,static,8,30000,30000,0,25.17770266532898,1191.5304743554534,33.28251619242231,1.3219044102166668,36,52.2,77.8,391.5,55.246,60.76,414.345,100
st-erlang-pure-28-4-3,static,8,40000,40000,0,34.37674283981323,1163.5773693391982,50.811307948657976,1.4780722008895835,48,56.6905,83.06,566.905,57.586,63.17,575.86,100
st-erlang-pure-28-4-3,static,8,50000,50000,0,42.56627416610718,1174.6388656165689,63.212590678721924,1.4850393161507685,65,62.65125,91.5,751.8149999999999,56.23916666666667,61.8,674.87,100
st-erlang-pure-28-4-3,static,8,60000,60000,0,51.522149085998535,1164.547695785178,88.37822191276707,1.7153442447684002,75,69.29678571428572,102.62,970.155,65.43107142857143,109.1,916.035,100
st-erlang-pure-28-4-3,static,8,70000,69991,9,60.706918716430664,1153.081089932738,94.76689550837014,1.5610559308904761,105,73.39878787878787,104.03,1211.08,76.56181818181818,144.2,1263.27,100
st-erlang-pure-28-4-3,static,8,80000,79988,12,72.76952505111694,1099.3613046643359,175.43346163560878,2.410809490818795,83,76.37282051282051,102.4,1489.27,106.20897435897434,268.8,2071.075,100
