Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-gleam-mist-1-15-2,static,8,100,100,0,0.21678590774536133,461.2845965866974,0.0011225503095014888,0.005178151666666666,9,0.5033333333333333,0.87,0.755,59.45000000000001,61.63,89.17500000000001,100
st-gleam-mist-1-15-2,static,8,1000,1000,0,0.7599358558654785,1315.9005359223593,0.07138481937109356,0.09393532206714283,14,0.6566666666666666,0.98,0.985,61.50333333333333,67.03,92.255,100
st-gleam-mist-1-15-2,static,8,5000,5000,0,4.048124074935913,1235.1400074315054,3.2926248921781807,0.8133705467588236,17,46.888,118.18,117.22,71.608,78.83,179.02,100
st-gleam-mist-1-15-2,static,8,8000,8000,0,6.583234786987305,1215.208063946486,5.752651142469582,0.8738335071750002,24,58.31166666666667,123.49,174.935,75.56166666666667,84.83,226.685,100
st-gleam-mist-1-15-2,static,8,10000,10000,0,8.30583381652832,1203.9730412255958,8.790421592114338,1.0583430617913046,23,59.05857142857143,107.6,206.705,84.22857142857143,94.96,294.8,100
st-gleam-mist-1-15-2,static,8,15000,15000,0,13.03743052482605,1150.5334560699519,14.490808978730929,1.1114773690365856,41,77.43333333333334,122.59,348.45,72.54333333333334,80.11,326.445,100
st-gleam-mist-1-15-2,static,8,20000,20000,0,18.666903495788574,1071.414978092761,27.03073962132746,1.4480569649607844,51,97.325,155.17,583.95,84.88,90.57,509.28,100
st-gleam-mist-1-15-2,static,8,30000,28231,1769,32.32864999771118,927.9694636838826,53.30084941206153,1.6487186880935378,65,85.86473684210527,156.61,815.715,78.48526315789474,85.95,745.61,100
st-gleam-mist-1-15-2,static,8,40000,28232,11768,58.9822473526001,678.1701578930545,95.13297941262134,1.6129086917273527,68,51.9090625,148.01,830.545,80.1325,88.45,1282.12,100
st-gleam-mist-1-15-2,static,8,50000,36997,13003,69.92309212684631,715.0713516687139,91.00835014295839,1.3015492789972969,111,57.255,144.34,1087.845,83.76947368421052,89.11,1591.62,100
st-gleam-mist-1-15-2,static,8,60000,47142,12858,80.52500224113464,745.1101934816235,125.18442872996769,1.5546032318645455,110,64.01093023255814,135.65,1376.235,82.52139534883722,105.4,1774.21,100
st-gleam-mist-1-15-2,static,8,70000,56463,13537,94.07149505615234,744.1148879181329,149.03670818877498,1.5842919058511111,135,70.52720000000001,150.6,1763.18,74.58800000000001,87.29,1864.7,100
st-gleam-mist-1-15-2,static,8,80000,56464,23536,122.11879205703735,655.0998306848207,170.54463229710237,1.3965469967754596,163,55.3065625,149.24,1769.81,77.31609375,83.08,2474.115,100
