Container Name,Test Type,Num CPUs,Total Messages,Successful Messages,Failed Messages,Execution Time (s),Messages/s,Throughput (MB/s),Avg Latency (ms),Min Latency (ms),Max Latency (ms),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),Pattern,Num Clients,Message Size (KB),Rate (msg/s),Bursts,Interval (s),Duration (s)
ws-gleam-mist-1-15-2,concurrency_100_8,8,300,300,0,1.7809958457946777,168.44508689246294,1.3159772413473667,15.746720750030363,0.7809670023561921,79.83360000071116,0.03514442845142192,0.019733021014285704,14,11.245,42.15,22.49,119.65,141.0,239.3,burst,100,8,,3,0.5,
ws-gleam-mist-1-15-2,concurrency_1000_8,8,3000,3000,0,2.795424461364746,1073.1822810677484,8.384236570841784,112.30142070334841,5.789886999991722,485.27450899928226,1.0923173427320814,0.3907518725076922,13,19.52,75.21,39.04,356.4,584.3,712.8,burst,1000,8,,3,0.5,
ws-gleam-mist-1-15-2,concurrency_5000_8,8,15000,15000,0,7.442653179168701,2015.4103165768377,15.745393098256544,519.7389981462524,0.9974140011763666,2193.7378930015257,11.75760565379604,1.5797599821935129,37,148.09166666666667,414.01,444.275,1428.099,2611.2,4284.297,burst,5000,8,,3,0.5,
