Container Name,Test Type,Num CPUs,Total Messages,Successful Messages,Failed Messages,Execution Time (s),Messages/s,Throughput (MB/s),Avg Latency (ms),Min Latency (ms),Max Latency (ms),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),Pattern,Num Clients,Message Size (KB),Rate (msg/s),Bursts,Interval (s),Duration (s)
ws-gleam-mist-1-15-2,burst_5_8_3_0.5,8,15,15,0,1.5258374214172363,9.830667271266437,0.07680208805676904,1.927292800003973,1.377213997329818,2.502314000594197,0.0026058623731809384,0.001707824396363636,11,1.4666666666666668,1.95,2.2,85.23,85.6,127.845,burst,5,8,,3,0.5,
ws-gleam-mist-1-15-2,burst_5_1024_3_0.5,8,15,15,0,2.563390016555786,5.851626129118756,5.851626129118756,216.22062859945194,164.3941550028103,321.8376229997375,0.43046830093353,0.16792930383333335,18,22.045,85.89,44.09,79.3175,98.62,158.635,burst,5,1024,,3,0.5,
ws-gleam-mist-1-15-2,burst_5_65536_3_0.5,8,15,15,0,118.35779452323914,0.12673436557703685,8.110999396930358,33274.89701633361,21876.750295999955,46774.577324002166,485.9790033682163,4.106016045042104,247,234.83016129032256,501.65,7279.735,1615.2389677419355,3958.784,50072.408,burst,5,65536,,3,0.5,
ws-gleam-mist-1-15-2,burst_50_8_3_0.5,8,150,150,0,1.6465232372283936,91.10105257457299,0.7117269732388515,6.313234479918417,0.47628500033169985,45.1527619989065,0.007797483282847018,0.004735726230000002,20,3.0825,9.01,6.165,66.775,79.16,133.55,burst,50,8,,3,0.5,
ws-gleam-mist-1-15-2,burst_50_1024_3_0.5,8,150,150,0,10.912367343902588,13.745871566889127,13.745871566889127,1605.5264939132273,178.55689100179006,3103.176982996956,21.618673930062997,1.981116768594001,40,96.7125,188.63,386.85,185.09,278.1,740.36,burst,50,1024,,3,0.5,
ws-gleam-mist-1-15-2,burst_50_65536_3_0.5,8,150,27,123,235.16599202156067,0.6378473294992738,40.822229087953524,63762.739727481625,42445.442300999275,93472.3919600001,1077.8988955427096,4.583566213280894,696,421.2515833333334,801.46,25275.095,2507.79035,6597.632,150467.421,burst,50,65536,,3,0.5,
ws-gleam-mist-1-15-2,burst_100_8_3_0.5,8,300,300,0,1.7739644050598145,169.1127505965288,1.3211933640353812,13.31300590330405,0.8535929991921876,65.38937599907513,0.010321089591666935,0.0058180928333333316,18,8.4875,31.09,16.975,90.875,112.7,181.75,burst,100,8,,3,0.5,
ws-gleam-mist-1-15-2,burst_100_1024_3_0.5,8,300,300,0,20.907885313034058,14.348653415129402,14.348653415129402,3366.754249573302,192.7740979990631,6679.620352999336,62.11134862690759,2.9707140486459016,61,136.6,194.07,887.9,327.45307692307694,455.5,2128.445,burst,100,1024,,3,0.5,
ws-gleam-mist-1-15-2,burst_100_65536_3_0.5,8,300,27,273,241.34928154945374,1.2430117797492943,79.55275390395484,65460.597846370176,38818.60937700185,88718.54590099974,1118.9753194111029,4.6363316775891,716,432.9529268292683,800.55,26626.605,2458.9847642276422,6371.328,151227.563,burst,100,65536,,3,0.5,
