Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
st-elixir-pure-1-16,static,8,100,100,0,0.10660123825073242,938.0754073868643,0.0005916348863104962,0.005549981369999999,5,0.445,0.74,0.89,58.38333333333333,58.51,175.15
st-elixir-pure-1-16,static,8,1000,1000,0,1.1501410007476807,869.4586136394778,0.1492066600582237,0.1297290158,5,0.8200000000000001,1.1,1.6400000000000001,56.86666666666667,56.9,170.6
st-elixir-pure-1-16,static,8,5000,5000,0,3.1303019523620605,1597.2899982466881,3.9860524331140827,1.27337633678,6,26.69333333333333,71.48,80.08,60.8875,61.19,243.55
st-elixir-pure-1-16,static,8,8000,8000,0,5.006152153015137,1598.0337303934539,5.702608911632331,1.1391201740038461,13,36.6,73.68,146.4,58.986000000000004,59.53,294.93
st-elixir-pure-1-16,static,8,10000,10000,0,6.306686162948608,1585.6187769021046,9.707531324533361,1.5392443945545455,11,42.534,71.7,212.67,58.09833333333333,58.97,348.59
st-elixir-pure-1-16,static,8,15000,15000,0,9.348580121994019,1604.5217353071746,14.451752781934607,1.5458767634600001,20,53.18833333333333,74.68,319.13,58.36,59.47,408.52
st-elixir-pure-1-16,static,8,20000,20000,0,12.899376392364502,1550.4625488592264,24.094763934961584,1.8679014552380953,21,52.25,73.97,418.0,60.041111111111114,61.85,540.37
st-elixir-pure-1-16,static,8,30000,30000,0,20.04786729812622,1496.418524418503,30.401017749451242,1.5164215373818182,33,48.543076923076924,75.7,631.0600000000001,57.76153846153846,59.12,750.9
st-elixir-pure-1-16,static,8,40000,40000,0,27.991573810577393,1429.0014656083715,36.34523336692729,1.2984347937304346,46,56.208,72.95,843.12,56.212941176470586,58.08,955.62
st-elixir-pure-1-16,static,8,50000,50000,0,33.53106617927551,1491.1544933487207,58.19528452193519,1.7355632001318184,55,62.938421052631575,74.65,1195.83,61.40736842105263,62.75,1166.74
st-elixir-pure-1-16,static,8,60000,60000,0,42.20491623878479,1421.6353294136425,53.79224862505107,1.2745493515662505,80,60.587391304347825,74.78,1393.51,55.084583333333335,57.14,1322.03
st-elixir-pure-1-16,static,8,70000,70000,0,49.65022611618042,1409.8626627842855,73.80716346858655,1.4865423431482354,85,67.58269230769231,73.9,1757.15,56.43607142857143,58.57,1580.21
st-elixir-pure-1-16,static,8,80000,80000,0,57.55337691307068,1390.0140059693279,81.51682712718733,1.4163691428621354,103,68.26466666666667,74.08,2047.94,61.05516129032258,63.27,1892.71
