Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
st-erlang-yaws-26,static,8,100,100,0,0.11476278305053711,871.362625947855,0.0005654756290057897,0.0049273432899999995,10,0.7766666666666667,1.85,2.33,47.11333333333334,47.16,141.34
st-erlang-yaws-26,static,8,1000,1000,0,0.712383508682251,1403.7382783464132,0.11122010293699322,0.1561239158142857,7,0.5133333333333333,1.32,1.54,46.74333333333334,46.95,140.23000000000002
st-erlang-yaws-26,static,8,5000,5000,0,3.354646921157837,1490.4698221636627,2.7518899686731393,0.8203217904444443,18,42.2175,126.72,168.87,47.585,48.19,190.34
st-erlang-yaws-26,static,8,8000,8000,0,5.470505952835083,1462.3875869934864,8.922264706480638,1.630976144328421,19,64.432,151.44,322.16,45.589999999999996,46.15,227.95
st-erlang-yaws-26,static,8,10000,10000,0,6.52990198135376,1531.4165554942724,11.386886944039373,1.743806718164348,23,70.31166666666667,152.28,421.87,47.75666666666667,48.3,286.54
st-erlang-yaws-26,static,8,15000,15000,0,10.124255418777466,1481.5904359919136,17.238228358889323,1.7026662846650003,36,79.46625,141.21,635.73,48.057500000000005,49.13,384.46000000000004
st-erlang-yaws-26,static,8,20000,20000,0,16.258381366729736,1230.1347562757328,28.9489061297197,1.7805527793165905,44,92.82636363636364,151.03,1021.09,48.52454545454545,49.12,533.77
st-erlang-yaws-26,static,8,30000,28231,1769,29.780174493789673,1007.3816057141025,57.38874098571813,1.9270787348034484,58,79.35,140.35,1428.3,48.44444444444444,49.0,872.0
st-erlang-yaws-26,static,8,40000,28232,11768,56.917258977890015,702.7745312812469,117.90829435268226,2.0715736574469394,49,47.12129032258064,146.69,1460.76,47.95290322580645,48.99,1486.54
st-erlang-yaws-26,static,8,50000,36050,13950,68.6690890789032,728.1296529585276,118.8036378527545,1.7300890319987345,79,53.825945945945946,215.6,1991.56,50.178648648648654,50.74,1856.6100000000001
st-erlang-yaws-26,static,8,60000,45879,14121,78.18176698684692,767.4423630012639,124.74440256184212,1.595568984554017,112,64.31904761904762,202.83,2701.4,50.26857142857142,52.11,2111.2799999999997
st-erlang-yaws-26,static,8,70000,56343,13657,90.89289617538452,770.1371938344869,130.7924185554855,1.4389729457306755,163,76.235625,209.0,3659.31,47.605625,50.1,2285.07
st-erlang-yaws-26,static,8,80000,56464,23536,118.88440775871277,672.9225598900036,192.81135653749277,1.6218388952134226,149,64.9132258064516,219.18,4024.62,48.74338709677419,49.29,3022.09
