Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
st-erlang-index-26,static,8,100,100,0,0.09489059448242188,1053.8452261306534,0.0007118092914879321,0.007501368237499999,4,1.01,1.86,2.02,42.06333333333333,42.13,126.19
st-erlang-index-26,static,8,1000,1000,0,0.7595794200897217,1316.518027676263,0.21828968584191324,0.2873823066666667,3,1.04,1.91,2.08,37.78,38.18,113.34
st-erlang-index-26,static,8,5000,5000,0,3.2517447471618652,1537.6360657963755,4.4106681405564085,1.356400481435714,14,61.093333333333334,152.0,183.28,41.885,43.89,167.54
st-erlang-index-26,static,8,8000,8000,0,6.231365919113159,1283.8276717889407,8.069820302151793,1.295032326283333,21,70.35666666666667,152.31,422.14,44.185,46.81,265.11
st-erlang-index-26,static,8,10000,10000,0,7.185345411300659,1391.7215426098555,11.756891187950659,1.6362318740390909,22,76.485,153.74,458.91,44.333333333333336,47.32,266.0
st-erlang-index-26,static,8,15000,15000,0,11.270777463912964,1330.8753586899704,20.94621848957732,1.858453736367647,34,106.9875,187.63,855.9,48.78,54.72,390.24
st-erlang-index-26,static,8,20000,20000,0,15.809841394424438,1265.0348286892543,32.202613251947575,2.0368713669261904,42,122.99454545454546,188.58,1352.94,49.96818181818182,61.44,549.65
st-erlang-index-26,static,8,30000,30000,0,23.765782117843628,1262.3190708070847,52.88025275824936,2.2250583841945706,70,149.73333333333332,230.07,2246.0,59.174,77.94,887.61
st-erlang-index-26,static,8,40000,40000,0,34.07157349586487,1173.99919921088,75.96864451399573,2.229678195614175,103,165.1245,252.25,3302.4900000000002,65.942,109.5,1318.84
st-erlang-index-26,static,8,50000,50000,0,43.85079884529114,1140.2300828407642,106.50450359576834,2.428792779158348,121,168.5864,250.59,4214.66,92.1892,191.5,2304.73
st-erlang-index-26,static,8,60000,60000,0,56.37197303771973,1064.3587010845386,138.96235375031102,2.4650965056221867,160,179.13032258064516,251.56,5553.04,109.51645161290324,249.8,3395.01
st-erlang-index-26,static,8,70000,70000,0,71.421626329422,980.0952960260951,204.2804242779604,2.8602040415006273,159,182.07405405405405,254.51,6736.74,119.36157894736841,241.1,4535.74
st-erlang-index-26,static,8,80000,80000,0,89.55092310905457,893.3464583338408,179.9453677412913,2.0094194620657895,228,150.32804347826087,213.13,6915.09,135.83085106382978,252.5,6384.05
