Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-elixir-pure-1-19-5,static,8,100,100,0,1.139035701751709,87.79356068138271,0.008262800874800729,0.007254207099999999,2,0.38999999999999996,0.7,0.585,68.35000000000001,68.51,102.525,System default
st-elixir-pure-1-19-5,static,8,1000,1000,0,1.1040587425231934,905.7489076302411,0.24325268856588173,0.22032585694666662,3,0.33666666666666667,0.55,0.505,67.52333333333333,67.59,101.285,System default
st-elixir-pure-1-19-5,static,8,5000,5000,0,3.131950855255127,1596.449060370937,3.690927296239235,1.178475482795714,7,20.415000000000003,72.65,40.830000000000005,71.8725,72.16,143.745,System default
st-elixir-pure-1-19-5,static,8,8000,8000,0,4.9847917556762695,1604.881485949791,5.921573618404856,1.1879279834833334,12,28.830000000000002,72.06,72.075,67.16799999999999,67.67,167.92,System default
st-elixir-pure-1-19-5,static,8,10000,10000,0,6.135557651519775,1629.8437025561977,7.878729369353713,1.2841097446785712,14,36.291666666666664,72.85,108.875,66.385,66.85,199.155,System default
st-elixir-pure-1-19-5,static,8,15000,15000,0,8.990683317184448,1668.3937661700945,12.183412984301382,1.3551153515789476,19,33.84428571428571,76.41,118.455,67.09857142857143,68.51,234.845,System default
st-elixir-pure-1-19-5,static,8,20000,20000,0,12.039237260818481,1661.234808046329,18.15349675593245,1.507861034935555,27,48.61333333333333,74.38,218.76,68.34333333333333,69.39,307.545,System default
st-elixir-pure-1-19-5,static,8,30000,30000,0,19.07364249229431,1572.8511222814363,33.79955317087475,1.7720555045807145,28,44.634166666666665,72.04,267.805,66.91416666666667,68.27,401.485,System default
st-elixir-pure-1-19-5,static,8,40000,40000,0,26.12881350517273,1530.8770140703552,36.7207180052633,1.4053725783604252,47,47.354375,73.98,378.835,66.08625,67.62,528.69,System default
st-elixir-pure-1-19-5,static,8,50000,50000,0,33.888665437698364,1475.4195644535207,54.44855609947919,1.6066892985083334,60,58.867999999999995,73.0,588.68,66.053,68.09,660.53,System default
st-elixir-pure-1-19-5,static,8,60000,60000,0,41.49136710166931,1446.0839492942625,54.651367234139734,1.3171744160712642,87,64.25782608695653,73.85,738.965,68.09695652173913,70.07,783.115,System default
st-elixir-pure-1-19-5,static,8,70000,70000,0,48.845011711120605,1433.1043754067318,60.63240607806322,1.2413223777415732,89,54.2037037037037,73.99,731.75,66.91148148148149,68.95,903.3050000000001,System default
st-elixir-pure-1-19-5,static,8,80000,80000,0,56.62682366371155,1412.758032749536,100.5228202804352,1.7751802728227848,79,63.756129032258066,73.88,988.22,68.09,70.23,1055.395,System default
