Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-elixir-index-1-19-5,static,8,100,100,0,0.09500908851623535,1052.5308847996346,0.0016309838027477857,0.017166608249999996,4,0.5833333333333334,1.58,0.875,83.36333333333333,83.38,125.045,System default
st-elixir-index-1-19-5,static,8,1000,1000,0,1.1632177829742432,859.684243687446,0.30228602614839517,0.25987053376666663,6,0.8433333333333334,1.57,1.2650000000000001,64.56,64.7,96.84,System default
st-elixir-index-1-19-5,static,8,5000,5000,0,3.153315782546997,1585.6325039420565,5.017953337036763,1.591325982894,10,41.73,148.45,83.46,66.38749999999999,66.82,132.77499999999998,System default
st-elixir-index-1-19-5,static,8,8000,8000,0,5.054713487625122,1582.681198367719,9.075199787737182,1.795393509435294,17,57.492000000000004,151.34,143.73000000000002,66.96000000000001,67.56,167.4,System default
st-elixir-index-1-19-5,static,8,10000,10000,0,6.336536407470703,1578.1492217436194,10.87755920061244,1.7166411586916668,24,72.28166666666667,165.76,216.845,66.64333333333333,67.12,199.93,System default
st-elixir-index-1-19-5,static,8,15000,15000,0,9.505137920379639,1578.0938820297406,22.91290962040826,2.4105814994311108,27,86.13571428571429,163.94,301.475,67.44,67.91,236.04,System default
st-elixir-index-1-19-5,static,8,20000,20000,0,13.137205600738525,1522.393772909794,30.762385384286418,2.341623197444445,36,94.65444444444444,160.26,425.945,67.03555555555555,68.6,301.65999999999997,System default
st-elixir-index-1-19-5,static,8,30000,30000,0,20.476266622543335,1465.1108306516928,42.139307270169,2.0579585159228073,57,105.13384615384615,162.6,683.37,67.23923076923077,68.38,437.055,System default
st-elixir-index-1-19-5,static,8,40000,40000,0,27.23279881477356,1468.817078702184,64.49833269054515,2.368406315092203,59,102.079375,141.03,816.635,67.160625,68.69,537.285,System default
st-elixir-index-1-19-5,static,8,50000,50000,0,35.6454975605011,1402.7016992857234,67.43640712429061,1.8918632573393261,89,102.94142857142857,159.38,1080.885,65.54619047619047,67.5,688.235,System default
st-elixir-index-1-19-5,static,8,60000,60000,0,43.31395959854126,1385.234703917965,83.5844263078806,1.9297341338124994,112,117.62208333333332,165.17,1411.465,65.55875,67.67,786.705,System default
st-elixir-index-1-19-5,static,8,70000,70000,0,51.90455508232117,1348.629227029868,99.9105166193991,1.924889182865357,140,128.11620689655172,171.49,1857.685,66.04620689655172,68.1,957.67,System default
st-elixir-index-1-19-5,static,8,80000,80000,0,59.46506071090698,1345.327811719976,107.09562068293994,1.8009839627271522,151,121.745,177.61,1947.92,65.5865625,67.78,1049.385,System default
