Container Name,Type,Num CPUs,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%*s),Avg Mem (MB),Peak Mem (MB),Total Mem (MB*s),HTTP Max Workers
st-gleam-mist-1-15-2,static,8,100,100,0,0.13004565238952637,768.9607315780886,0.0006488807493333169,0.004989638157142856,7,0.47333333333333333,0.78,0.71,55.01333333333334,55.77,82.52000000000001,System default
st-gleam-mist-1-15-2,static,8,1000,1000,0,0.7776954174041748,1285.8504468726883,0.0751379562024338,0.09661617455999998,10,0.71,1.27,1.065,57.343333333333334,60.75,86.015,System default
st-gleam-mist-1-15-2,static,8,5000,5000,0,3.6252429485321045,1379.2179092506194,2.7649057284612115,0.7626814996166666,18,39.374,121.03,98.435,65.248,69.51,163.12,System default
st-gleam-mist-1-15-2,static,8,8000,8000,0,5.474491596221924,1461.322911797141,5.124652265737648,0.9360964713644444,27,60.11,131.33,150.275,62.294,67.85,155.73499999999999,System default
st-gleam-mist-1-15-2,static,8,10000,10000,0,6.695576429367065,1493.52338898554,6.580237261751482,0.9827738255500003,34,60.925000000000004,133.43,182.775,57.395,61.98,172.185,System default
st-gleam-mist-1-15-2,static,8,15000,15000,0,10.96390700340271,1368.1254315039946,13.817821373612524,1.2603008552812502,32,65.9175,109.3,263.67,60.37125,64.21,241.485,System default
st-gleam-mist-1-15-2,static,8,20000,20000,0,16.932470321655273,1181.1625604576789,21.495109780902254,1.2694609453064702,51,84.01,137.17,462.055,60.86636363636364,63.82,334.765,System default
st-gleam-mist-1-15-2,static,8,30000,28231,1769,29.899102926254272,1003.3745853176462,36.82148849646899,1.2315248583641016,78,70.36277777777778,119.5,633.265,64.25722222222223,69.18,578.315,System default
st-gleam-mist-1-15-2,static,8,40000,28232,11768,57.07569456100464,700.8237097710042,78.70256357633103,1.3789155643513156,76,48.20258064516129,139.73,747.14,57.52290322580645,65.36,891.605,System default
st-gleam-mist-1-15-2,static,8,50000,36192,13808,68.82233142852783,726.5083725320338,93.99095798598356,1.3657043583824737,97,47.384594594594596,139.03,876.615,60.56351351351351,65.08,1120.425,System default
st-gleam-mist-1-15-2,static,8,60000,46578,13422,78.64986824989319,762.8747680716107,103.16165519488098,1.311657063011305,115,53.36333333333334,136.04,1120.63,63.64190476190476,68.41,1336.48,System default
st-gleam-mist-1-15-2,static,8,70000,56395,13605,89.82572150230408,779.2868103843114,121.44443405489795,1.3520006521938468,130,54.539791666666666,113.19,1308.955,69.076875,73.16,1657.845,System default
st-gleam-mist-1-15-2,static,8,80000,56464,23536,118.51668906211853,675.0104194867387,165.86112141491733,1.399474814285303,132,46.59887096774194,122.46,1444.565,60.493870967741934,65.77,1875.31,System default
